t,ndyag,d01,d02,d03,d04,d05,d06,d07,d08,d09
4.97708854427214e-07,0.023208726,-2.5347085,-2.2716155,-2.0079052,-2.1135128,-2.3766057,-2.3241107,-2.218503,-2.1135128,-2.0604002
4.98309154577289e-07,0.023208726,-2.3766057,-2.3241107,-2.1135128,-2.1135128,-2.2716155,-2.4297185,-2.1135128,-2.166008,-2.218503
4.98909454727364e-07,0.023208726,-2.3766057,-2.166008,-2.3241107,-2.166008,-2.3241107,-2.2716155,-2.3241107,-2.3766057,-2.166008
4.99509754877439e-07,0.031573945,-2.4822135,-2.2716155,-2.2716155,-2.166008,-2.4822135,-2.4822135,-2.2716155,-2.166008,-2.166008
5.00110055027514e-07,0.014940688,-2.4822135,-2.3241107,-2.218503,-2.1135128,-2.4297185,-2.4822135,-2.218503,-2.218503,-2.1135128
5.00710355177589e-07,0.031573945,-2.3766057,-2.218503,-2.0604002,-2.166008,-2.4822135,-2.3766057,-2.166008,-2.3241107,-2.2716155
5.01310655327664e-07,0.031573945,-2.3766057,-2.166008,-2.166008,-2.166008,-2.5878212,-2.4822135,-2.218503,-2.4297185,-2.166008
5.01910955477739e-07,0.039841908,-2.4822135,-2.218503,-2.0604002,-2.0604002,-2.3241107,-2.4822135,-2.166008,-2.3241107,-2.166008
5.02511255627814e-07,0.039841908,-2.2716155,-2.218503,-1.9554101,-2.0079052,-2.5347085,-2.4822135,-2.218503,-2.2716155,-2.166008
5.03111555777889e-07,0.023208726,-2.4297185,-2.3241107,-2.2716155,-1.9554101,-2.5347085,-2.3241107,-2.166008,-2.2716155,-2.3241107
5.03711855927964e-07,0.014940688,-2.4822135,-2.0604002,-2.166008,-2.0604002,-2.4822135,-2.4297185,-2.2716155,-2.166008,-2.218503
5.04312156078039e-07,0.056475091,-2.4822135,-2.4297185,-2.2716155,-2.3241107,-2.4822135,-2.3241107,-2.166008,-2.2716155,-2.166008
5.04912456228114e-07,0.014940688,-2.3766057,-2.166008,-2.1135128,-2.166008,-2.4822135,-2.5347085,-2.218503,-2.3766057,-2.3241107
5.05512756378189e-07,0.039841908,-2.5347085,-2.218503,-2.166008,-2.0604002,-2.4297185,-2.4822135,-2.0604002,-2.3241107,-2.4297185
5.06113056528264e-07,0.014940688,-2.218503,-2.218503,-2.218503,-2.1135128,-2.3766057,-2.4822135,-2.3241107,-2.1135128,-2.3766057
5.06713356678339e-07,0.014940688,-2.3241107,-2.166008,-2.218503,-1.9554101,-2.166008,-2.3241107,-2.218503,-2.2716155,-2.218503
5.07313656828414e-07,0.031573945,-2.3766057,-2.218503,-2.218503,-2.2716155,-2.3241107,-2.4822135,-2.218503,-2.2716155,-2.2716155
5.07913956978489e-07,0.031573945,-2.3241107,-2.3241107,-2.1135128,-2.218503,-2.4297185,-2.3766057,-2.2716155,-2.166008,-2.2716155
5.08514257128564e-07,0.014940688,-2.4297185,-2.218503,-2.0604002,-2.2716155,-2.4822135,-2.4297185,-2.2716155,-2.166008,-2.218503
5.09114557278639e-07,0.031573945,-2.4297185,-2.2716155,-2.0604002,-2.2716155,-2.3241107,-2.3241107,-2.3241107,-2.218503,-2.2716155
5.09714857428714e-07,0.006672724,-2.3241107,-2.1135128,-2.218503,-2.1135128,-2.4297185,-2.4822135,-2.218503,-2.2716155,-2.166008
5.10315157578789e-07,0.023208726,-2.3766057,-2.166008,-2.166008,-2.0079052,-2.4297185,-2.3241107,-2.3241107,-2.3241107,-2.218503
5.10915457728864e-07,0.023208726,-2.3241107,-2.218503,-2.3241107,-2.1135128,-2.4822135,-2.3766057,-2.218503,-2.2716155,-2.3241107
5.11515757878939e-07,0.023208726,-2.3241107,-2.0079052,-2.218503,-2.166008,-2.4297185,-2.2716155,-2.218503,-2.166008,-2.2716155
5.12116058029014e-07,0.006672724,-2.3766057,-2.2716155,-2.2716155,-2.1135128,-2.3766057,-2.2716155,-2.218503,-2.218503,-2.218503
5.12716358179089e-07,0.039841908,-2.6403162,-2.2716155,-2.0604002,-2.166008,-2.3241107,-2.4297185,-2.3241107,-2.3241107,-2.4297185
5.13316658329165e-07,0.014940688,-2.218503,-2.166008,-2.166008,-2.166008,-2.4822135,-2.5347085,-2.166008,-2.3241107,-2.2716155
5.1391695847924e-07,0.023208726,-2.4297185,-2.1135128,-2.2716155,-2.218503,-2.3766057,-2.4297185,-2.218503,-2.1135128,-2.166008
5.14517258629315e-07,0.023208726,-2.3241107,-2.3241107,-2.166008,-2.2716155,-2.2716155,-2.3241107,-2.166008,-2.218503,-2.3766057
5.1511755877939e-07,0.014940688,-2.3766057,-2.0604002,-2.2716155,-2.3766057,-2.3766057,-2.4822135,-2.218503,-2.166008,-2.166008
5.15717858929465e-07,0.039841908,-2.3766057,-2.2716155,-2.1135128,-2.0079052,-2.4822135,-2.4297185,-2.3241107,-2.1135128,-2.218503
5.1631815907954e-07,0.014940688,-2.4822135,-2.218503,-2.218503,-2.0604002,-2.218503,-2.3766057,-2.1135128,-2.166008,-2.218503
5.16918459229615e-07,0.014940688,-2.3241107,-2.166008,-2.3241107,-2.0079052,-2.2716155,-2.3766057,-2.0604002,-2.3241107,-2.1135128
5.1751875937969e-07,0.023208726,-2.4297185,-2.166008,-2.2716155,-2.0604002,-2.4297185,-2.3241107,-2.0604002,-2.2716155,-2.3766057
5.18119059529765e-07,0.031573945,-2.4297185,-2.218503,-2.2716155,-2.1135128,-2.5878212,-2.4297185,-2.2716155,-2.3241107,-2.2716155
5.1871935967984e-07,0.031573945,-2.3766057,-2.3241107,-2.3241107,-2.2716155,-2.4297185,-2.4822135,-2.2716155,-2.218503,-2.2716155
5.19319659829915e-07,0.023208726,-2.3241107,-2.0079052,-2.218503,-2.1135128,-2.3241107,-2.4822135,-2.4297185,-2.1135128,-2.166008
5.1991995997999e-07,0.014940688,-2.3766057,-2.218503,-2.1135128,-2.166008,-2.3766057,-2.2716155,-2.166008,-2.3241107,-2.5347085
5.20520260130065e-07,0.014940688,-2.4297185,-2.1135128,-2.1135128,-2.3241107,-2.5878212,-2.4297185,-2.166008,-2.4297185,-2.218503
5.2112056028014e-07,0.014940688,-2.3241107,-2.2716155,-2.166008,-2.1135128,-2.4297185,-2.218503,-2.166008,-2.2716155,-2.2716155
5.21720860430215e-07,0.023208726,-2.3241107,-2.166008,-2.166008,-2.1135128,-2.3766057,-2.4297185,-2.218503,-2.218503,-2.3241107
5.2232116058029e-07,0.014940688,-2.3241107,-2.2716155,-2.3241107,-2.218503,-2.4822135,-2.3241107,-2.3241107,-2.3766057,-2.2716155
5.22921460730365e-07,0.023208726,-2.218503,-2.2716155,-2.2716155,-2.0604002,-2.3766057,-2.5347085,-2.218503,-2.2716155,-2.0604002
5.2352176088044e-07,0.006672724,-2.2716155,-2.3241107,-2.166008,-2.1135128,-2.4297185,-2.3241107,-2.3766057,-2.166008,-2.218503
5.24122061030515e-07,0.023208726,-2.3241107,-2.2716155,-2.166008,-2.0604002,-2.3766057,-2.166008,-2.0604002,-2.2716155,-2.4297185
5.2472236118059e-07,0.048109871,-2.4822135,-2.0079052,-2.3241107,-2.0604002,-2.3766057,-2.3766057,-2.218503,-2.166008,-2.4297185
5.25322661330665e-07,0.031573945,-2.2716155,-2.166008,-2.166008,-1.9554101,-2.4297185,-2.4822135,-2.2716155,-2.2716155,-2.218503
5.2592296148074e-07,0.014940688,-2.3766057,-2.4297185,-2.218503,-2.0079052,-2.5347085,-2.3241107,-2.1135128,-2.218503,-2.218503
5.26523261630815e-07,0.039841908,-2.3241107,-2.2716155,-2.218503,-2.0604002,-2.4297185,-2.166008,-2.0604002,-2.218503,-2.3766057
5.2712356178089e-07,0.031573945,-2.3766057,-2.3766057,-2.0604002,-2.3241107,-2.3241107,-2.2716155,-2.218503,-2.2716155,-2.166008
5.27723861930965e-07,0.039841908,-2.4822135,-2.166008,-2.0079052,-2.166008,-2.218503,-2.3241107,-2.218503,-2.2716155,-2.2716155
5.2832416208104e-07,0.023208726,-2.166008,-2.2716155,-2.218503,-2.0079052,-2.3766057,-2.2716155,-2.1135128,-2.4297185,-2.166008
5.28924462231116e-07,0.023208726,-2.3241107,-2.1135128,-2.166008,-2.1135128,-2.3241107,-2.2716155,-2.2716155,-2.3766057,-2.166008
5.29524762381191e-07,0.014940688,-2.3766057,-2.1135128,-2.2716155,-2.166008,-2.3766057,-2.3766057,-2.2716155,-2.4822135,-2.166008
5.30125062531266e-07,0.039841908,-2.2716155,-2.0604002,-2.1135128,-2.166008,-2.3241107,-2.218503,-2.2716155,-2.166008,-2.0604002
5.30725362681341e-07,0.031573945,-2.3241107,-2.2716155,-2.0079052,-2.166008,-2.3241107,-2.4297185,-2.166008,-2.166008,-2.0604002
5.31325662831416e-07,0.023208726,-2.218503,-2.166008,-2.1135128,-2.218503,-2.3766057,-2.2716155,-2.0604002,-1.8498024,-2.166008
5.31925962981491e-07,0.014940688,-2.3241107,-2.1135128,-2.0079052,-2.166008,-2.3241107,-2.3241107,-2.1135128,-2.166008,-2.2716155
5.32526263131566e-07,0.014940688,-2.2716155,-2.218503,-1.9554101,-2.166008,-2.2716155,-2.218503,-2.2716155,-2.166008,-2.3766057
5.33126563281641e-07,0.014940688,-2.4822135,-2.166008,-2.0604002,-2.2716155,-2.4297185,-2.3241107,-2.166008,-2.166008,-2.3241107
5.33726863431716e-07,0.031573945,-2.2716155,-2.166008,-2.0604002,-2.1135128,-2.3766057,-2.218503,-2.166008,-2.3241107,-2.2716155
5.34327163581791e-07,0.023208726,-2.166008,-2.218503,-2.166008,-2.218503,-2.3241107,-2.2716155,-2.1135128,-2.218503,-2.3241107
5.34927463731866e-07,0.014940688,-2.4297185,-2.2716155,-2.1135128,-2.1135128,-2.4297185,-2.218503,-2.2716155,-2.166008,-2.1135128
5.35527763881941e-07,0.031573945,-2.3241107,-2.0079052,-2.1135128,-2.218503,-2.3766057,-2.3241107,-2.0604002,-2.218503,-2.218503
5.36128064032016e-07,0.031573945,-2.4297185,-2.218503,-2.218503,-2.0079052,-2.3241107,-2.1135128,-2.0079052,-2.1135128,-2.0604002
5.36728364182091e-07,0.006672724,-2.218503,-2.166008,-2.166008,-2.1135128,-2.4822135,-2.166008,-2.2716155,-2.166008,-2.166008
5.37328664332166e-07,0.014940688,-2.3241107,-2.1135128,-2.166008,-2.0079052,-2.3766057,-2.218503,-2.1135128,-2.0604002,-2.218503
5.37928964482241e-07,0.039841908,-2.2716155,-2.166008,-2.0604002,-2.0604002,-2.2716155,-2.2716155,-2.218503,-2.3241107,-2.166008
5.38529264632316e-07,0.014940688,-2.2716155,-2.166008,-2.0079052,-2.0079052,-2.218503,-2.0604002,-2.166008,-2.218503,-2.0604002
5.39129564782391e-07,0.031573945,-2.1135128,-2.166008,-2.166008,-2.1135128,-2.3766057,-2.1135128,-2.218503,-2.166008,-2.1135128
5.39729864932466e-07,0.023208726,-2.166008,-2.1135128,-2.0604002,-2.0604002,-2.1135128,-2.3766057,-2.1135128,-2.166008,-2.0604002
5.40330165082541e-07,0.023208726,-2.218503,-2.2716155,-2.218503,-2.1135128,-2.3241107,-2.1135128,-2.1135128,-2.166008,-2.218503
5.40930465232616e-07,0.014940688,-2.218503,-2.2716155,-2.0604002,-2.1135128,-2.3241107,-2.0079052,-2.218503,-2.1135128,-2.1135128
5.41530765382691e-07,0.023208726,-2.2716155,-2.1135128,-2.1135128,-2.0079052,-2.2716155,-2.2716155,-2.218503,-2.166008,-2.166008
5.42131065532766e-07,0.031573945,-2.1135128,-2.218503,-2.0079052,-2.0604002,-2.3241107,-2.1135128,-2.1135128,-2.166008,-2.218503
5.42731365682841e-07,0.031573945,-2.166008,-2.0079052,-2.1135128,-2.0604002,-2.218503,-2.218503,-2.166008,-2.166008,-2.166008
5.43331665832916e-07,0.039841908,-2.166008,-2.1135128,-2.0079052,-1.8498024,-2.166008,-2.2716155,-2.0604002,-2.1135128,-2.1135128
5.43931965982991e-07,0.023208726,-2.166008,-2.166008,-1.9554101,-2.0079052,-2.166008,-2.166008,-2.0079052,-2.3766057,-2.1135128
5.44532266133067e-07,0.039841908,-2.166008,-2.166008,-2.166008,-2.0604002,-2.166008,-2.218503,-2.218503,-2.218503,-2.166008
5.45132566283142e-07,0.039841908,-2.218503,-2.166008,-2.0079052,-1.9554101,-2.2716155,-2.3241107,-2.218503,-2.1135128,-2.0079052
5.45732866433217e-07,0.023208726,-2.166008,-2.0604002,-2.0079052,-2.0079052,-2.218503,-2.166008,-2.166008,-2.0604002,-2.166008
5.46333166583292e-07,0.023208726,-2.218503,-2.2716155,-2.2716155,-2.0079052,-2.1135128,-2.166008,-2.0604002,-2.166008,-2.0604002
5.46933466733367e-07,0.023208726,-2.1135128,-2.0604002,-2.1135128,-1.9554101,-2.2716155,-2.0079052,-2.218503,-2.218503,-2.166008
5.47533766883442e-07,0.039841908,-2.166008,-1.9022974,-2.0079052,-2.0604002,-2.166008,-2.3766057,-2.0604002,-2.166008,-2.0079052
5.48134067033517e-07,0.031573945,-2.166008,-2.166008,-2.1135128,-2.0079052,-2.166008,-2.0604002,-2.0079052,-2.1135128,-2.218503
5.48734367183592e-07,0.031573945,-2.166008,-2.1135128,-2.1135128,-2.0079052,-2.218503,-2.166008,-2.0604002,-2.0079052,-2.218503
5.49334667333667e-07,0.031573945,-2.166008,-2.0079052,-2.0604002,-2.166008,-2.166008,-2.218503,-2.166008,-1.9554101,-2.1135128
5.49934967483742e-07,0.023208726,-2.0604002,-2.1135128,-2.0079052,-2.166008,-2.1135128,-1.9554101,-2.0079052,-2.0079052,-2.218503
5.50535267633817e-07,0.039841908,-2.218503,-2.1135128,-2.166008,-1.9554101,-2.218503,-2.166008,-2.0604002,-1.9554101,-2.0604002
5.51135567783892e-07,0.031573945,-2.2716155,-2.0079052,-1.9554101,-1.9554101,-2.0079052,-2.218503,-2.0604002,-2.166008,-2.0079052
5.51735867933967e-07,0.023208726,-2.166008,-2.166008,-2.0079052,-2.0079052,-2.0079052,-2.1135128,-2.0079052,-2.1135128,-2.166008
5.52336168084042e-07,0.031573945,-2.166008,-2.166008,-1.9554101,-1.9554101,-2.0079052,-2.0079052,-2.166008,-2.3241107,-2.0604002
5.52936468234117e-07,0.023208726,-2.1135128,-2.218503,-2.0079052,-1.9554101,-2.218503,-2.1135128,-2.166008,-2.0604002,-2.0604002
5.53536768384192e-07,0.006672724,-2.0079052,-2.0604002,-2.0604002,-2.166008,-2.0079052,-2.1135128,-2.1135128,-2.1135128,-1.9022974
5.54137068534267e-07,0.023208726,-2.0079052,-2.0604002,-2.0604002,-2.1135128,-2.0079052,-2.0604002,-2.0079052,-2.166008,-2.0079052
5.54737368684342e-07,0.031573945,-1.9554101,-1.9554101,-2.1135128,-2.0079052,-2.1135128,-2.1135128,-2.0079052,-2.0079052,-1.9554101
5.55337668834417e-07,0.014940688,-2.0079052,-1.9554101,-1.9554101,-2.0079052,-2.0079052,-2.0604002,-2.1135128,-2.0079052,-2.0604002
5.55937968984492e-07,0.023208726,-2.1135128,-1.9554101,-1.9022974,-1.9554101,-2.0079052,-2.0079052,-2.166008,-2.218503,-2.0604002
5.56538269134567e-07,0.023208726,-2.166008,-2.1135128,-1.9554101,-1.8498024,-2.0079052,-2.0604002,-2.0079052,-2.0604002,-2.218503
5.57138569284642e-07,0.014940688,-2.0604002,-2.1135128,-1.9554101,-2.0604002,-2.1135128,-2.0079052,-2.0079052,-2.0079052,-2.166008
5.57738869434717e-07,0.023208726,-2.0604002,-2.0079052,-1.9554101,-1.8498024,-2.166008,-2.1135128,-1.7441946,-2.0604002,-2.0079052
5.58339169584792e-07,0.039841908,-1.9554101,-2.1135128,-1.9022974,-2.0079052,-2.218503,-1.9554101,-1.9554101,-2.0604002,-2.0604002
5.58939469734867e-07,0.031573945,-2.1135128,-2.0079052,-2.1135128,-2.166008,-2.0604002,-2.218503,-2.0079052,-2.166008,-2.0604002
5.59539769884942e-07,0.014940688,-2.1135128,-2.166008,-1.9022974,-2.218503,-2.0604002,-1.9022974,-2.0079052,-2.0604002,-2.166008
5.60140070035017e-07,0.014940688,-2.1135128,-2.0079052,-2.0079052,-1.9022974,-1.9554101,-2.1135128,-2.0079052,-2.0079052,-2.0604002
5.60740370185092e-07,0.023208726,-2.0604002,-2.0604002,-1.9554101,-1.9022974,-2.0079052,-2.0079052,-2.0079052,-2.0604002,-2.0079052
5.61340670335168e-07,0.039841908,-1.9554101,-2.0079052,-1.9554101,-1.9554101,-2.0604002,-2.218503,-2.1135128,-2.218503,-1.9554101
5.61940970485243e-07,0.023208726,-2.0079052,-2.0079052,-1.9554101,-2.0079052,-2.0604002,-2.0079052,-2.0604002,-2.0079052,-1.8498024
5.62541270635318e-07,0.031573945,-2.0079052,-1.9554101,-2.0079052,-1.9022974,-1.9022974,-2.0079052,-2.0079052,-2.0604002,-2.0079052
5.63141570785393e-07,0.023208726,-1.9022974,-2.166008,-1.9022974,-2.0079052,-2.1135128,-2.0079052,-1.9554101,-2.0079052,-1.9554101
5.63741870935468e-07,0.023208726,-1.9554101,-2.0079052,-1.9554101,-1.8498024,-1.9022974,-2.0604002,-1.9022974,-2.0079052,-1.9554101
5.64342171085543e-07,0.039841908,-2.0079052,-2.1135128,-1.8498024,-1.9022974,-2.0604002,-2.0079052,-2.0079052,-2.0079052,-1.9554101
5.64942471235618e-07,0.023208726,-2.0604002,-1.9022974,-2.0079052,-2.0079052,-2.0079052,-2.0604002,-2.0604002,-1.9022974,-2.0079052
5.65542771385693e-07,0.023208726,-1.9554101,-2.0079052,-1.9554101,-1.9022974,-1.9554101,-2.0079052,-2.0604002,-1.9554101,-1.9554101
5.66143071535768e-07,0.023208726,-2.0604002,-2.0604002,-1.8498024,-1.8498024,-1.9554101,-2.0604002,-2.0604002,-2.0079052,-2.0079052
5.66743371685843e-07,0.023208726,-2.1135128,-2.0604002,-1.8498024,-1.8498024,-2.0079052,-2.0079052,-2.0079052,-2.1135128,-1.9554101
5.67343671835918e-07,0.031573945,-1.8498024,-1.9022974,-1.8498024,-1.9554101,-2.0079052,-1.9554101,-2.0079052,-1.9022974,-2.0079052
5.67943971985993e-07,0.023208726,-1.9554101,-1.9554101,-1.7441946,-1.9022974,-1.9554101,-1.9022974,-1.9554101,-1.9022974,-2.0604002
5.68544272136068e-07,0.023208726,-2.0079052,-1.9022974,-1.9022974,-1.9554101,-2.0079052,-1.8498024,-1.8498024,-1.8498024,-1.8498024
5.69144572286143e-07,0.031573945,-2.0079052,-1.8498024,-1.8498024,-1.9022974,-1.8498024,-2.0079052,-1.9022974,-1.9022974,-1.9554101
5.69744872436218e-07,0.031573945,-2.0079052,-1.9022974,-1.8498024,-1.8498024,-2.0079052,-1.8498024,-2.0079052,-2.166008,-1.8498024
5.70345172586293e-07,0.023208726,-1.8498024,-1.8498024,-1.8498024,-1.7973073,-1.9554101,-1.8498024,-2.0079052,-1.8498024,-1.8498024
5.70945472736368e-07,0.031573945,-1.9554101,-1.8498024,-1.8498024,-1.7973073,-1.9554101,-1.9022974,-1.9022974,-1.9554101,-1.9022974
5.71545772886443e-07,0.014940688,-1.9554101,-2.0079052,-1.7441946,-1.7973073,-2.0079052,-2.0079052,-1.8498024,-1.9022974,-1.9554101
5.72146073036518e-07,0.023208726,-1.9022974,-1.7441946,-1.6916996,-1.8498024,-2.0079052,-2.0079052,-1.9022974,-1.8498024,-2.0079052
5.72746373186593e-07,0.039841908,-1.8498024,-1.8498024,-2.0079052,-1.8498024,-1.9022974,-1.8498024,-1.9022974,-1.7973073,-1.9554101
5.73346673336668e-07,0.023208726,-1.8498024,-1.7441946,-1.9554101,-1.8498024,-1.7973073,-2.0079052,-1.7973073,-1.8498024,-1.8498024
5.73946973486743e-07,0.056475091,-1.8498024,-2.0079052,-1.8498024,-1.9022974,-1.8498024,-1.9554101,-1.8498024,-1.8498024,-1.6916996
5.74547273636818e-07,0.048109871,-1.8498024,-2.0079052,-1.8498024,-1.8498024,-1.9554101,-1.8498024,-1.9554101,-1.9022974,-1.9554101
5.75147573786893e-07,0.031573945,-2.0079052,-1.8498024,-1.8498024,-1.8498024,-1.8498024,-1.8498024,-1.7973073,-1.7441946,-1.8498024
5.75747873936968e-07,0.039841908,-1.9022974,-2.0079052,-1.8498024,-1.7441946,-1.9554101,-1.8498024,-1.9022974,-1.7441946,-1.8498024
5.76348174087043e-07,0.031573945,-1.9022974,-2.0079052,-1.7441946,-1.8498024,-1.9022974,-1.9022974,-1.9554101,-1.8498024,-1.9554101
5.76948474237119e-07,0.014940688,-1.9022974,-1.8498024,-1.8498024,-1.7973073,-1.9022974,-1.7973073,-1.9022974,-1.8498024,-1.8498024
