old t1,t1,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,old t2,t2,d2
0.011507149,0.000037849,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,-0.039051384,0.01155771756,0.00000251756,5.020237
0.011507299,0.000037999,0.039999999,-0.039051384,0.19810277,0.039999999,0.039999999,0.039999999,0.19810277,0.039999999,0.19810277,0.039999999,0.01155772755,0.00000252755,5.0992885
0.011507449,0.000038149,-0.039051384,-0.039051384,-0.039051384,0.039999999,0.039999999,0.039999999,-0.039051384,0.19810277,-0.039051384,0.039999999,0.01155773754,0.00000253754,5.810751
0.0115076,0.0000383,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.11905138,-0.039051384,0.01155774753,0.00000254753,6.1269565
0.01150775,0.00003845,-0.039051384,0.19810277,0.11905138,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,-0.039051384,0.11905138,0.01155775752,0.00000255752,6.3641105
0.0115079,0.0000386,0.039999999,0.19810277,0.039999999,0.11905138,-0.039051384,0.19810277,-0.039051384,0.11905138,0.11905138,0.039999999,0.01155776751,0.00000256751,6.680316
0.01150805,0.00003875,0.19810277,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.0115577775,0.0000025775,7.312727
0.0115082,0.0000389,0.11905138,-0.039051384,0.11905138,0.11905138,0.11905138,0.19810277,0.039999999,0.11905138,0.27715415,0.11905138,0.01155778749,0.00000258749,7.628933
0.01150835,0.00003905,0.039999999,0.11905138,0.039999999,0.039999999,-0.039051384,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.01155779748,0.00000259748,7.866087
0.011508501,0.000039201,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.01155780747,0.00000260747,7.866087
0.011508651,0.000039351,0.039999999,0.11905138,0.19810277,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.01155781746,0.00000261746,7.7870355
0.011508801,0.000039501,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,-0.039051384,0.19810277,0.039999999,0.01155782745,0.00000262745,8.103241
0.011508951,0.000039651,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.01155783744,0.00000263744,7.9451385
0.011509101,0.000039801,-0.039051384,0.039999999,0.039999999,0.039999999,-0.039051384,0.11905138,-0.039051384,0.11905138,0.039999999,0.19810277,0.01155784743,0.00000264743,7.9451385
0.011509252,0.000039952,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,-0.039051384,0.039999999,0.11905138,0.039999999,0.01155785742,0.00000265742,7.9451385
0.011509402,0.000040102,0.039999999,0.19810277,0.039999999,-0.039051384,0.039999999,0.11905138,0.19810277,0.039999999,0.11905138,0.19810277,0.01155786741,0.00000266741,7.866087
0.011509552,0.000040252,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.0115578774,0.0000026774,7.47083
0.011509702,0.000040402,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.19810277,0.01155788739,0.00000268739,7.3917785
0.011509852,0.000040552,0.039999999,0.039999999,0.19810277,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.01155789738,0.00000269738,6.9174705
0.011510003,0.000040703,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.19810277,0.039999999,0.11905138,0.01155790737,0.00000270737,6.680316
0.011510153,0.000040853,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.01155791736,0.00000271736,6.443162
0.011510303,0.000041003,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.19810277,0.01155792735,0.00000272735,5.9688535
0.011510453,0.000041153,0.19810277,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.19810277,0.01155793734,0.00000273734,5.4945455
0.011510603,0.000041303,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.01155794733,0.00000274733,5.020237
0.011510754,0.000041454,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,0.01155795732,0.00000275732,4.62498
0.011510904,0.000041604,0.11905138,0.19810277,-0.039051384,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384,0.039999999,0.039999999,0.01155796731,0.00000276731,4.0716205
0.011511054,0.000041754,0.039999999,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,0.19810277,0.039999999,0.11905138,0.11905138,0.0115579773,0.0000027773,3.5973122
0.011511204,0.000041904,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,-0.039051384,0.19810277,0.11905138,0.039999999,0.01155798729,0.00000278729,3.0439525
0.011511354,0.000042054,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.01155799728,0.00000279728,2.6486957
0.011511505,0.000042205,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.27715415,0.039999999,0.039999999,0.039999999,-0.039051384,0.01155800727,0.00000280727,1.9372332
0.011511655,0.000042355,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,-0.039051384,0.01155801726,0.00000281726,1.4629248
0.011511805,0.000042505,0.11905138,0.19810277,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.19810277,0.11905138,0.11905138,0.01155802726,0.00000282726,0.90956521
0.011511955,0.000042655,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.01155803725,0.00000283725,0.35620552
0.011512105,0.000042805,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384,0.11905138,0.039999999,0.11905138,0.01155804724,0.00000284724,-0.19715416
0.011512256,0.000042956,0.19810277,0.11905138,0.039999999,0.19810277,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.01155805723,0.00000285723,-0.82956517
0.011512406,0.000043106,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,-0.039051384,-0.039051384,0.11905138,0.11905138,0.01155806722,0.00000286722,-1.1457708
0.011512556,0.000043256,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,-0.039051384,0.039999999,0.11905138,0.19810277,0.039999999,0.01155807721,0.00000287721,-1.620079
0.011512706,0.000043406,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.19810277,0.11905138,-0.039051384,0.039999999,0.039999999,0.0115580872,0.0000028872,-2.0943873
0.011512856,0.000043556,0.19810277,0.039999999,0.19810277,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.01155809719,0.00000289719,-2.647747
0.011513007,0.000043707,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.11905138,0.11905138,0.01155810718,0.00000290718,-2.9639525
0.011513157,0.000043857,0.11905138,-0.039051384,0.039999999,0.11905138,0.11905138,-0.039051384,0.11905138,0.11905138,0.039999999,0.039999999,0.01155811717,0.00000291717,-3.3592095
0.011513307,0.000044007,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.19810277,-0.039051384,0.039999999,0.19810277,0.11905138,0.01155812716,0.00000292716,-3.7544665
0.011513457,0.000044157,0.11905138,0.19810277,0.039999999,0.039999999,0.039999999,0.11905138,0.19810277,0.039999999,0.19810277,0.11905138,0.01155813715,0.00000293715,-4.1497235
0.011513607,0.000044307,0.039999999,0.039999999,-0.039051384,0.11905138,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999,0.01155814714,0.00000294714,-4.307826
0.011513757,0.000044457,0.039999999,0.039999999,0.039999999,0.19810277,-0.039051384,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,0.01155815713,0.00000295713,-4.6240315
0.011513908,0.000044608,0.039999999,-0.039051384,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.01155816712,0.00000296712,-4.8611856
0.011514058,0.000044758,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.01155817711,0.00000297711,-5.09834
0.011514208,0.000044908,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138,0.19810277,0.0115581871,0.0000029871,-5.2564425
0.011514358,0.000045058,0.11905138,0.039999999,0.11905138,0.19810277,0.19810277,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.01155819709,0.00000299709,-5.493597
0.011514508,0.000045208,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.01155820708,0.00000300708,-5.4145455
0.011514659,0.000045359,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384,0.11905138,0.01155821707,0.00000301707,-5.493597
0.011514809,0.000045509,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,-0.039051384,0.01155822706,0.00000302706,-5.493597
0.011514959,0.000045659,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.01155823705,0.00000303705,-5.6516995
0.011515109,0.000045809,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,-0.039051384,0.039999999,0.01155824704,0.00000304704,-5.572648
0.011515259,0.000045959,0.11905138,0.11905138,0.11905138,0.11905138,-0.039051384,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.01155825703,0.00000305703,-5.4145455
0.01151541,0.00004611,0.039999999,0.27715415,-0.039051384,0.039999999,0.19810277,0.11905138,0.11905138,-0.039051384,0.039999999,0.039999999,0.01155826702,0.00000306702,-5.2564425
0.01151556,0.00004626,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.01155827701,0.00000307701,-5.1773915
0.01151571,0.00004641,0.039999999,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.011558287,0.000003087,-4.7821345
0.01151586,0.00004656,0.11905138,0.039999999,0.11905138,-0.039051384,0.039999999,0.039999999,0.11905138,0.19810277,0.039999999,0.11905138,0.01155829699,0.00000309699,-4.703083
0.01151601,0.00004671,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.01155830698,0.00000310698,-4.3868775
0.011516161,0.000046861,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999,0.01155831697,0.00000311697,-4.1497235
0.011516311,0.000047011,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,-0.039051384,0.19810277,0.039999999,0.01155832696,0.00000312696,-3.7544665
0.011516461,0.000047161,0.039999999,0.039999999,-0.039051384,-0.039051384,0.039999999,-0.039051384,0.11905138,0.039999999,0.11905138,0.11905138,0.01155833695,0.00000313695,-3.280158
0.011516611,0.000047311,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,-0.039051384,0.039999999,0.01155834694,0.00000314694,-3.043004
0.011516761,0.000047461,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.01155835694,0.00000315694,-2.4896443
0.011516912,0.000047612,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.01155836693,0.00000316693,-2.25249
0.011517062,0.000047762,0.039999999,-0.039051384,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.01155837692,0.00000317692,-1.7781818
0.011517212,0.000047912,0.039999999,0.11905138,0.039999999,0.039999999,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.01155838691,0.00000318691,-1.3038735
0.011517362,0.000048062,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384,0.0115583969,0.0000031969,-0.82956517
0.011517512,0.000048212,0.19810277,0.19810277,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.039999999,0.01155840689,0.00000320689,-0.59241104
0.011517663,0.000048363,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.19810277,0.11905138,0.039999999,-0.039051384,0.039999999,0.01155841688,0.00000321688,-0.11810277
0.011517813,0.000048513,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.039999999,0.039999999,0.039999999,0.19810277,0.039999999,0.01155842687,0.00000322687,0.27715415
0.011517963,0.000048663,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,-0.039051384,0.01155843686,0.00000323686,0.83051383
0.011518113,0.000048813,0.11905138,0.19810277,0.19810277,0.039999999,0.039999999,0.039999999,0.039999999,0.19810277,0.039999999,0.039999999,0.01155844685,0.00000324685,1.1467193
0.011518263,0.000048963,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277,0.19810277,0.11905138,0.11905138,0.11905138,0.01155845684,0.00000325684,1.4629248
0.011518413,0.000049113,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138,0.01155846683,0.00000326683,1.7791303
0.011518564,0.000049264,0.039999999,0.039999999,0.11905138,0.039999999,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.01155847682,0.00000327682,2.095336
0.011518714,0.000049414,0.11905138,0.11905138,0.039999999,-0.039051384,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.01155848681,0.00000328681,2.4115415
0.011518864,0.000049564,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.11905138,0.0115584968,0.0000032968,2.6486957
0.011519014,0.000049714,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277,0.01155850679,0.00000330679,2.8858497
0.011519164,0.000049864,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,-0.039051384,0.039999999,0.039999999,-0.039051384,0.01155851678,0.00000331678,3.0439525
0.011519315,0.000050015,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,-0.11810277,-0.039051384,-0.039051384,0.039999999,0.11905138,0.01155852677,0.00000332677,3.2811067
0.011519465,0.000050165,0.19810277,0.19810277,-0.039051384,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,-0.039051384,0.11905138,0.01155853676,0.00000333676,3.5182607
0.011519615,0.000050315,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.01155854675,0.00000334675,3.4392095
0.011519765,0.000050465,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277,0.01155855674,0.00000335674,3.5973122
0.011519915,0.000050615,0.039999999,0.039999999,-0.039051384,0.039999999,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138,0.039999999,0.01155856673,0.00000336673,3.755415
0.011520066,0.000050766,0.039999999,0.11905138,0.039999999,-0.039051384,-0.039051384,0.19810277,-0.039051384,0.039999999,-0.039051384,0.11905138,0.01155857672,0.00000337672,3.755415
0.011520216,0.000050916,0.039999999,0.11905138,0.11905138,-0.039051384,-0.039051384,0.11905138,-0.039051384,0.11905138,0.11905138,0.039999999,0.01155858671,0.00000338671,3.6763635
0.011520366,0.000051066,0.11905138,-0.039051384,0.039999999,-0.039051384,0.11905138,0.039999999,-0.039051384,0.11905138,-0.039051384,0.11905138,0.0115585967,0.0000033967,3.6763635
0.011520516,0.000051216,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.19810277,0.19810277,0.11905138,0.01155860669,0.00000340669,3.6763635
0.011520666,0.000051366,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384,-0.039051384,0.11905138,0.01155861668,0.00000341668,3.5973122
0.011520817,0.000051517,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.01155862667,0.00000342667,3.5182607
0.011520967,0.000051667,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.01155863666,0.00000343666,3.360158
0.011521117,0.000051817,0.039999999,0.039999999,0.27715415,0.039999999,0.11905138,-0.039051384,-0.039051384,0.19810277,0.039999999,0.039999999,0.01155864665,0.00000344665,3.2020552
0.011521267,0.000051967,0.27715415,0.19810277,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.01155865664,0.00000345664,3.0439525
0.011521417,0.000052117,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138,0.19810277,0.039999999,0.11905138,0.11905138,0.11905138,0.01155866663,0.00000346663,2.8067985
0.011521568,0.000052268,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.19810277,0.01155867662,0.00000347662,2.6486957
0.011521718,0.000052418,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.01155868661,0.00000348661,2.4115415
0.011521868,0.000052568,0.11905138,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,-0.039051384,0.11905138,0.039999999,0.19810277,0.01155869661,0.00000349661,2.095336
0.011522018,0.000052718,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,-0.039051384,0.039999999,0.039999999,0.0115587066,0.0000035066,1.9372332
0.011522168,0.000052868,0.11905138,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.01155871659,0.00000351659,1.5419762
0.011522319,0.000053019,-0.039051384,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.01155872658,0.00000352658,1.3838735
0.011522469,0.000053169,0.039999999,0.11905138,0.039999999,-0.039051384,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.01155873657,0.00000353657,1.3048221
0.011522619,0.000053319,0.19810277,0.11905138,0.19810277,0.039999999,0.11905138,0.27715415,0.11905138,0.039999999,0.19810277,0.039999999,0.01155874656,0.00000354656,1.1467193
0.011522769,0.000053469,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.19810277,0.11905138,0.039999999,0.01155875655,0.00000355655,0.83051383
0.011522919,0.000053619,0.19810277,0.039999999,0.11905138,0.11905138,0.19810277,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.01155876654,0.00000356654,0.75146246
0.01152307,0.00005377,0.11905138,0.11905138,0.19810277,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.19810277,0.01155877653,0.00000357653,0.51430833
0.01152322,0.00005392,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138,0.01155878652,0.00000358652,0.27715415
0.01152337,0.00005407,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.01155879651,0.00000359651,0.039999999
0.01152352,0.00005422,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.0115588065,0.0000036065,-0.11810277
0.01152367,0.00005437,0.11905138,0.039999999,0.11905138,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.01155881649,0.00000361649,-0.35525692
0.01152382,0.00005452,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.01155882648,0.00000362648,-0.59241104
0.011523971,0.000054671,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.01155883647,0.00000363647,-0.67146242
0.011524121,0.000054821,-0.039051384,0.11905138,-0.039051384,0.11905138,0.11905138,-0.11810277,0.19810277,0.19810277,0.039999999,0.27715415,0.01155884646,0.00000364646,-0.75051379
0.011524271,0.000054971,-0.039051384,0.039999999,0.039999999,0.11905138,-0.039051384,-0.039051384,0.11905138,0.11905138,0.11905138,0.039999999,0.01155885645,0.00000365645,-0.82956517
0.011524421,0.000055121,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138,-0.039051384,0.039999999,0.11905138,0.01155886644,0.00000366644,-0.98766798
0.011524571,0.000055271,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,-0.039051384,0.039999999,0.11905138,0.01155887643,0.00000367643,-1.1457708
0.011524722,0.000055422,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138,0.01155888642,0.00000368642,-1.2248222
0.011524872,0.000055572,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,-0.039051384,0.11905138,0.01155889641,0.00000369641,-1.3038735
0.011525022,0.000055722,0.039999999,0.039999999,0.039999999,0.19810277,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999,0.0115589064,0.0000037064,-1.4619763
0.011525172,0.000055872,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.01155891639,0.00000371639,-1.5410277
0.011525322,0.000056022,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138,0.01155892638,0.00000372638,-1.5410277
0.011525473,0.000056173,0.11905138,0.19810277,0.039999999,0.039999999,-0.039051384,0.11905138,-0.039051384,0.19810277,0.11905138,-0.039051384,0.01155893637,0.00000373637,-1.6991304
0.011525623,0.000056323,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.01155894636,0.00000374636,-1.6991304
0.011525773,0.000056473,0.11905138,0.11905138,0.039999999,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.01155895635,0.00000375635,-1.620079
0.011525923,0.000056623,0.19810277,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.01155896634,0.00000376634,-1.620079
0.011526073,0.000056773,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,-0.11810277,0.11905138,0.11905138,0.01155897633,0.00000377633,-1.6991304
0.011526224,0.000056924,0.039999999,0.11905138,0.039999999,0.11905138,-0.039051384,0.039999999,0.19810277,0.19810277,0.11905138,0.11905138,0.01155898632,0.00000378632,-1.5410277
0.011526374,0.000057074,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,-0.11810277,0.11905138,0.039999999,-0.039051384,0.01155899631,0.00000379631,-1.4619763
0.011526524,0.000057224,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384,0.039999999,0.0115590063,0.0000038063,-1.620079
0.011526674,0.000057374,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.01155901629,0.00000381629,-1.3829249
0.011526824,0.000057524,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.01155902629,0.00000382629,-1.3038735
0.011526975,0.000057675,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,-0.039051384,0.01155903628,0.00000383628,-1.3038735
0.011527125,0.000057825,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,-0.039051384,0.039999999,0.039999999,0.01155904627,0.00000384627,-1.0667194
0.011527275,0.000057975,-0.039051384,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.039999999,0.01155905626,0.00000385626,-0.98766798
0.011527425,0.000058125,-0.039051384,0.11905138,-0.039051384,0.11905138,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.01155906625,0.00000386625,-0.98766798
0.011527575,0.000058275,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.039999999,0.01155907624,0.00000387624,-0.75051379
0.011527726,0.000058426,0.11905138,-0.039051384,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.01155908623,0.00000388623,-0.75051379
0.011527876,0.000058576,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.039999999,0.19810277,0.01155909622,0.00000389622,-0.59241104
0.011528026,0.000058726,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.01155910621,0.00000390621,-0.43430832
0.011528176,0.000058876,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.0115591162,0.0000039162,-0.35525692
0.011528326,0.000059026,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384,0.01155912619,0.00000392619,-0.11810277
0.011528477,0.000059177,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.039999999,0.01155913618,0.00000393618,-0.11810277
0.011528627,0.000059327,0.11905138,0.039999999,0.11905138,-0.039051384,0.11905138,0.19810277,-0.039051384,0.039999999,0.11905138,-0.039051384,0.01155914617,0.00000394617,0.039999999
0.011528777,0.000059477,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,-0.039051384,0.11905138,0.01155915616,0.00000395616,0.039999999
0.011528927,0.000059627,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.19810277,0.19810277,0.039999999,0.11905138,-0.039051384,0.01155916615,0.00000396615,0.27715415
0.011529077,0.000059777,0.19810277,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.19810277,0.039999999,0.01155917614,0.00000397614,0.11905138
0.011529227,0.000059927,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,-0.039051384,-0.039051384,0.01155918613,0.00000398613,0.35620552
0.011529378,0.000060078,0.11905138,0.19810277,0.11905138,-0.11810277,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,0.11905138,0.01155919612,0.00000399612,0.59335971
